@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,5.957251,6.044431,5.19871,4.674296,3.986658,3.964731,4.883251,5.328146,5.175949,5.383124,5.963871,6.228622,6.570419
0,5.965681,6.121893,5.118792,4.625213,3.931334,3.882361,4.7564,5.040035,4.993693,5.335153,5.854242,6.145511,6.537695
0,5.968456,6.17686,5.21557,4.709713,3.955156,4.001416,4.704665,5.043387,5.006461,5.395285,5.901228,6.198827,6.576413
0,6.072423,6.158976,5.163824,4.694608,3.950624,3.969993,4.704136,5.044304,5.00018,5.372053,5.946292,6.270819,6.585512
0,5.924924,5.831515,5.038188,4.60694,3.911765,3.95162,4.880879,5.202222,5.079978,5.420065,5.989747,6.343146,6.674427
0,5.952494,6.405975,5.19357,4.748617,3.959644,3.974702,4.785798,5.2284,5.086475,5.357917,5.846247,6.302916,6.65836
0,5.949164,6.136462,5.139816,4.689004,3.898995,3.898467,4.675425,5.041032,5.005928,5.292987,5.851985,6.262684,6.596021
0,6.060894,5.857071,5.101236,4.642076,3.95339,3.980446,4.781505,5.19904,5.008769,5.320394,5.923064,6.242475,6.545273
0,5.914056,5.933003,5.123294,4.645612,3.833374,4.127479,4.727249,4.762365,4.788649,5.093556,5.548198,6.035986,6.378852
0,5.960321,6.327467,5.268229,4.689756,3.966636,3.97751,4.815439,5.187098,5.015207,5.406854,5.982877,6.21704,6.535907
0,5.906934,6.00281,5.102234,4.637396,3.875342,3.840594,4.558343,4.848642,4.848201,5.274978,5.918706,6.116404,6.421318
0,6.014253,6.036219,5.161616,4.685099,3.927772,3.867575,4.575993,4.893795,4.762754,5.179219,5.853645,6.110402,6.420503
0,6.037003,5.930717,5.174286,4.736578,3.999952,4.036349,5.00011,5.212759,5.040267,5.306817,5.863027,6.149943,6.471917
0,6.108573,6.33382,5.276095,4.795085,4.081426,4.046746,4.909414,5.216916,5.027452,5.369751,5.897737,6.159257,6.507271
0,5.858954,5.767838,5.105316,4.630585,3.892058,3.863337,4.574352,4.9014,4.797262,5.108762,5.627608,5.924151,6.286565
0,6.118046,6.429327,5.260243,4.843084,4.160014,4.135402,4.783861,5.09622,4.858739,5.148687,5.630915,5.976237,6.33968
0,5.910226,6.133784,5.203106,4.688602,3.930752,3.842049,4.578106,4.787005,4.772558,5.092384,5.635488,5.958356,6.269203
0,5.905926,6.054836,5.167617,4.68094,3.865941,3.855457,4.626914,4.882729,4.76636,5.032399,5.542406,5.881509,6.248955
0,5.898783,6.045133,5.162707,4.630987,3.860155,3.798958,4.666934,5.000358,4.847676,5.09178,5.630912,5.941475,6.332202
0,5.94758,6.238251,5.169696,4.65207,3.838806,3.808447,4.449675,4.667462,4.771553,5.132718,5.696747,6.042846,6.357593
0,6.159207,6.236678,5.284785,4.825574,4.054906,3.975661,4.64933,4.886284,4.772314,5.14209,5.663433,5.955654,6.287833
0,5.975236,6.102201,5.071094,4.65144,3.925391,3.858252,4.616328,4.894431,4.779324,5.068881,5.6798,6.06144,6.382708
0,5.958956,5.954478,5.095309,4.657342,3.892737,3.763666,4.587922,4.841994,4.76596,5.113328,5.731592,6.127307,6.470462
